"Country_Wave","A001","A002","A003","A004","A005","A006","D057","D059","D060","F115","F116","F117","F118","F119","F120","F121","F122","F123","E114","E115","E116","E117","E012","E015","E016","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E040","B008"
"VNM4",1.18336673346693,1.97280966767372,2.35005117707267,1.84845360824742,1.49597585513078,2.74173553719008,1.92083333333333,2.31702127659574,2.79723991507431,1.30808080808081,1.32052578361982,1.15228426395939,1.65380374862183,1.2210953346856,2.32758620689655,2.75179487179487,3.61111111111111,1.447261663286,1.14864864864865,1.42082890541977,NA,1.45874587458746,0.978147762747138,2.114,1.22,1.209,1.83163265306122,2.42446808510638,2.82747252747253,2.5837780149413,2.88937093275488,9.04602510460251,6.32978723404255,5.38876651982379,4.43729903536977,3.79437229437229,NA,1.46844919786096
"VNM5",1.19076305220884,1.93436034829203,2.47811447811448,2.09527073337903,1.705525606469,2.79702300405954,2.07547169811321,2.40560875512996,3.00950441276307,1.67997247075017,1.6593707250342,1.4741847826087,1.85735735735736,1.56373551465576,2.41855670103093,2.46159122085048,3.15963161933998,1.70983050847458,3.5397951142632,2.95696202531646,2.89926888708367,1.5136186770428,0.954088952654232,2.28772189349112,1.16370106761566,1.14467184191955,1.94594594594595,2.69162695711368,2.86190476190476,2.78732106339468,NA,9.09019886363636,5.98419243986254,5.0021676300578,5.09699453551913,3.77949438202247,3.45966101694915,1.54494773519164
"VNM7",1.04,1.9075,2.24166666666667,2.63666666666667,1.35916666666667,2.6375,2.32083333333333,2.40166666666667,2.75166666666667,3.42416666666667,2.8325,2.8975,5.6425,3.94666666666667,4.1675,5.23333333333333,4.88333333333333,4.46916666666667,1.74223034734918,1.84643510054845,1.93393665158371,1.66548672566372,0.964166666666667,2.1425,1.12166666666667,1.1725,2.55583333333333,2.71666666666667,2.9025,2.8825,2.89333333333333,NA,8.36916666666667,4.52083333333333,5.19666666666667,3.32166666666667,3.535,1.30358632193495
"YEM6",1.04426559356137,1.59817813765182,2.34158926728586,2.69349845201238,1.49241658240647,1.06012024048096,1.81610446137106,1.59834368530021,2.51150627615063,1.89967284623773,2.21071012805588,1.553125,1.5,NA,2.42486486486486,3.70245398773006,1.87972027972028,1.43954918032787,2.97258641239571,2,3.16609392898053,1.61383928571429,0.771573604060914,2.54246284501062,1.23868778280543,1.16132478632479,2.67813765182186,2.67880364109233,2.66995073891626,2.44546498277842,2.64676616915423,5.67460317460317,6.35508849557522,6.65777262180974,8.2060669456067,2.00327153762268,2.11652542372881,1.62369337979094
"ZAF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37451235370611,2.79177545691906,2.14899154196487,2.30420054200542,2.33355393778954,3.04111405835544,3.78667563930013,4.04338983050847,2.31543624161074,NA,NA,NA,NA,0.638933764135703,2.47143753923415,1.52485840151038,1.43568726355612,2.93693693693694,2.19304733727811,2.58525688756515,2.54182366239638,2.79271070615034,6.11504424778761,NA,NA,NA,NA,NA,NA
"ZAF2",1.10821866865006,2.10415886099663,2.03005259203606,2.34695451040864,1.36479400749064,1.53975363941769,NA,NA,NA,NA,2.5684289463817,1.80792227204783,2.27708495713172,2.13158878504673,3.01348314606742,3.75646309479206,3.83810270482164,2.10241874527589,NA,NA,NA,NA,0.770736253494874,2.67941851568477,1.25131313131313,1.18713900654601,2.29910714285714,1.87599364069952,2.33797216699801,2.29494382022472,2.70245901639344,5.37764039155075,5.73335840541557,3.70438247011952,4.68709554625048,2.8702175543886,2.84900074019245,NA
"ZAF3",1.07805044308112,2.09797875984926,1.95279117849759,2.63811863811864,1.30891499654457,1.40582191780822,2.33345534407028,2.39335598338996,3.18549806406195,2.21763276640056,2.1340350877193,1.78787878787879,2.5849532037437,2.06093694963015,2.47984577637574,3.70874471086037,3.24695340501792,2.03459119496855,2.91853281853282,2.55162827640985,3.25445391169636,1.63825608798115,0.704475308641975,2.48566552901024,1.43848257006152,1.29234972677596,2.55812349085892,2.23153252480706,2.4448087431694,2.42732240437158,2.7722263041881,5.34868145667643,5.05843706777317,4.53884892086331,6.29740034662045,3.03476123595506,2.71334716459198,1.73177950425453
"ZAF4",1.06437625083389,1.91088117489987,1.86666666666667,2.80054274084125,1.34868863483524,1.38209752839011,2.24257784214337,2.63593637020969,3.19665985003408,2.37242311591754,2.22922343324251,1.90734501347709,2.91846522781775,2.2539736219141,2.58943089430894,3.9837122497455,3.56098406098406,2.00609343263372,2.83158289572393,2.46516939474686,3.37975618766162,1.6691042047532,0.65,2.35033333333333,1.42566666666667,1.26742247415805,2.74612272420769,2.07916222932197,2.45208845208845,2.40240028238616,2.75251076040172,5.39591990933132,5.41954988243198,4.84499314128944,6.16448911222781,3.32747549847922,NA,1.66944847605225
"ZAF5",1.05020080321285,1.96816353887399,1.88500336247478,2.55220338983051,1.31562819203269,1.40745717164931,2.50456370938299,2.49505649717514,3.19114139693356,2.70844686648501,2.522306108442,2.35823429541596,3.06422651933702,2.5393028024607,2.79513532031518,4.13112491373361,3.35316901408451,2.4541095890411,2.78204654599187,2.40477968633308,3.02417582417582,1.60804195804196,0.614104595879556,2.25603217158177,1.37161031134918,1.22438044206296,2.60249494268375,2.33225574712644,2.5126582278481,2.34626038781163,NA,6.52027298273786,5.6660970608339,5.43926846100759,5.99627118644068,3.76130136986301,3.41100543478261,1.70665212649945
"ZAF6",1.08763471355644,1.76931818181818,1.98313803943984,2.56385125396368,1.55255431591309,1.62385057471264,2.42454788022532,2.43526983190799,2.79774956722447,4.39867967853043,4.11871227364185,4.14244769274864,4.39480595272833,4.08350246448246,4.1695652173913,4.79704262104958,4.57828134196586,4.09802784222738,2.32897537245363,2.19096385542169,2.55773353751914,1.99522102747909,0.572742759795571,1.9588830929733,1.58852110537504,1.52546998180716,2.55381101912646,2.34430856067733,2.49139818579919,2.40543042270904,2.5177680798005,6.28778601353529,6.0546875,6.23812316715543,5.23450057405281,5.2028901734104,4.75695839311334,1.63919569527046
"ZMB5",1.10141034251175,1.64363143631436,2.16299862448418,2.42254495159059,1.29001367989056,1.29528366370472,2.57684210526316,2.45893719806763,3.02479338842975,3.48178694158076,3.66362359550562,3.38445807770961,2.62206896551724,3.18412046543463,3.1922024623803,4.56599861782999,3.98293029871977,2.82231404958678,2.88787666433076,2.38928067700987,3.24152542372881,1.42619542619543,0.647788983708301,2.45441795231417,1.60662824207493,1.45710267229255,2.44758620689655,2.34042553191489,2.39005602240896,2.14683368128045,NA,6.6830031282586,6.22839506172839,6.06994459833795,6.51610692254969,4.09014675052411,3.6866391184573,1.64096916299559
"ZWE4",1.03193612774451,1.926,2.15384615384615,2.72066458982347,1.111,1.31968031968032,2.22105263157895,2.42144373673036,3.14386317907445,1.55344655344655,1.56371049949032,1.233,1.10383064516129,1.21,1.28056112224449,1.9809619238477,1.42311557788945,1.23923923923924,3.01091703056769,2.09907834101382,3.42295081967213,1.60112359550562,0.552511415525114,2.67964071856287,1.27944111776447,1.11776447105788,2.96020408163265,2.5464135021097,2.60189075630252,2.52818371607516,2.86568730325289,3.61037394451146,6.83903420523139,4.27179487179487,7.03707414829659,2.49443882709808,NA,1.66701030927835
"ZWE6",1.03666666666667,1.824,1.844,2.62266666666667,1.15,1.21133333333333,2.56666666666667,2.30933333333333,3.13466666666667,2.34066666666667,2.4,2.36333333333333,1.81266666666667,2.10866666666667,2.088,3.24666666666667,NA,2.11533333333333,3.338,2.37933333333333,3.2,1.298,0.53,2.75133333333333,1.28333333333333,1.35933333333333,2.68466666666667,2.448,2.61333333333333,2.42933333333333,2.57666666666667,5.224,6.97733333333333,4.742,7.12933333333333,3.52133333333333,3.61533333333333,1.62533333333333
"ZWE7",1.03874690849134,1.96036333608588,1.83950617283951,2.35215946843854,1.13509060955519,1.14156378600823,2.39108910891089,2.54803675856307,3.18211920529801,2.0997526793075,1.85514403292181,1.91515650741351,1.71699669966997,1.79753086419753,1.76999175597692,2.71475680131904,1.88751033912324,1.64715581203627,2.72208228379513,2.13490725126476,3.06361323155216,1.32190635451505,0.703734439834025,2.42456718878813,1.13448844884488,1.17218543046358,2.71015689512799,2.5575,2.59367194004996,2.59019118869493,2.84570475396163,5.43123336291038,6.44938271604938,5.51239669421488,7.25370675453048,4.16996699669967,2.49752883031301,1.46517412935323
